id,chr,start,end,strand
BGIOSGA016190-PA,4,14589571,14589637,+
BGIOSGA016190-PA,4,14589838,14589963,+
BGIOSGA016190-PA,4,14591035,14591477,+
BGIOSGA016190-PA,4,14591591,14591627,+
BGIOSGA016190-PA,4,14591738,14591824,+
BGIOSGA016190-PA,4,14592174,14592294,+
BGIOSGA016190-PA,4,14592528,14592693,+
BGIOSGA016190-PA,4,14593962,14594097,+
BGIOSGA016190-PA,4,14595030,14595168,+
BGIOSGA016190-PA,4,14595270,14595361,+
BGIOSGA016190-PA,4,14595675,14596361,+
BGIOSGA015275-PA,4,14760378,14760650,-
BGIOSGA015273-PA,4,14951197,14951297,-
BGIOSGA015273-PA,4,14951423,14951482,-
BGIOSGA015273-PA,4,14951784,14951884,-
BGIOSGA015273-PA,4,14951993,14952201,-
BGIOSGA015273-PA,4,14952530,14952640,-
BGIOSGA015273-PA,4,14954874,14954968,-
BGIOSGA015273-PA,4,14956222,14956281,-
BGIOSGA015273-PA,4,14956579,14956679,-
BGIOSGA015273-PA,4,14956788,14956996,-
BGIOSGA015273-PA,4,14957090,14957224,-
BGIOSGA015273-PA,4,14957282,14957398,-
BGIOSGA015273-PA,4,14958592,14958665,-
BGIOSGA015273-PA,4,14958772,14958910,-
BGIOSGA016198-PA,4,14962994,14963307,+
BGIOSGA016198-PA,4,14963620,14964392,+
BGIOSGA016198-PA,4,14964514,14964774,+
BGIOSGA016198-PA,4,14965047,14966635,+
BGIOSGA016198-PA,4,14966948,14967871,+
BGIOSGA016198-PA,4,14967954,14967983,+
BGIOSGA016199-PA,4,14976029,14976580,+
BGIOSGA016200-PA,4,14984697,14985233,+
BGIOSGA015267-PA,4,15247551,15248081,-
BGIOSGA015262-PA,4,15323290,15324045,-
BGIOSGA015255-PA,4,15388344,15389264,-
BGIOSGA015255-PA,4,15389339,15390322,-
BGIOSGA015255-PA,4,15390378,15391781,-
BGIOSGA015255-PA,4,15391861,15392307,-
BGIOSGA015255-PA,4,15392382,15393323,-
BGIOSGA015255-PA,4,15393411,15393513,-
BGIOSGA015255-PA,4,15394435,15395474,-
BGIOSGA015255-PA,4,15395546,15396334,-
BGIOSGA015254-PA,4,15405893,15406210,-
BGIOSGA016209-PA,4,15416417,15416836,+
BGIOSGA016209-PA,4,15416889,15417857,+
BGIOSGA016211-PA,4,15463140,15463145,+
BGIOSGA016211-PA,4,15464733,15465155,+
BGIOSGA015250-PA,4,15479980,15480165,-
BGIOSGA015250-PA,4,15480247,15481200,-
BGIOSGA015250-PA,4,15481286,15481497,-
BGIOSGA015250-PA,4,15481660,15482315,-
BGIOSGA015250-PA,4,15483037,15483563,-
BGIOSGA015249-PA,4,15486569,15487752,-
BGIOSGA015249-PA,4,15487897,15488061,-
BGIOSGA015249-PA,4,15492564,15493506,-
BGIOSGA015247-PA,4,15517457,15518002,-
BGIOSGA015247-PA,4,15518074,15518298,-
BGIOSGA015247-PA,4,15518385,15518596,-
BGIOSGA015247-PA,4,15518675,15519562,-
BGIOSGA015247-PA,4,15519684,15520120,-
BGIOSGA015247-PA,4,15520609,15520673,-
BGIOSGA015245-PA,4,15546200,15546499,-
BGIOSGA016217-PA,4,15702440,15702700,+
BGIOSGA016217-PA,4,15703191,15703735,+
BGIOSGA016217-PA,4,15704235,15704321,+
BGIOSGA016217-PA,4,15704404,15704460,+
BGIOSGA016217-PA,4,15704608,15704846,+
BGIOSGA016217-PA,4,15705041,15705159,+
BGIOSGA016217-PA,4,15705392,15705478,+
BGIOSGA016217-PA,4,15705599,15705655,+
BGIOSGA016219-PA,4,15750931,15754212,+
BGIOSGA016220-PA,4,15768134,15769837,+
BGIOSGA016220-PA,4,15770280,15771338,+
BGIOSGA016221-PA,4,15790851,15790993,+
BGIOSGA016221-PA,4,15791618,15792818,+
BGIOSGA016221-PA,4,15793540,15793590,+
BGIOSGA016222-PA,4,15813672,15814174,+
BGIOSGA016222-PA,4,15814206,15815094,+
BGIOSGA015233-PA,4,15817085,15817117,-
BGIOSGA015233-PA,4,15817202,15817284,-
BGIOSGA015233-PA,4,15817512,15817605,-
BGIOSGA015233-PA,4,15817689,15817823,-
BGIOSGA015233-PA,4,15818133,15818165,-
BGIOSGA015233-PA,4,15818245,15818355,-
BGIOSGA015233-PA,4,15818582,15818662,-
BGIOSGA015233-PA,4,15819409,15819462,-
BGIOSGA015233-PA,4,15819755,15819897,-
BGIOSGA015233-PA,4,15821588,15821747,-
BGIOSGA015232-PA,4,15826938,15827182,-
BGIOSGA015232-PA,4,15827267,15828053,-
BGIOSGA015226-PA,4,15863680,15864963,-
BGIOSGA015226-PA,4,15865041,15865298,-
BGIOSGA016223-PA,4,15871552,15871630,+
BGIOSGA016223-PA,4,15872044,15872141,+
BGIOSGA016223-PA,4,15872224,15872488,+
BGIOSGA016223-PA,4,15872568,15872638,+
BGIOSGA016223-PA,4,15872722,15872824,+
BGIOSGA016223-PA,4,15872900,15872959,+
BGIOSGA016223-PA,4,15873212,15873423,+
BGIOSGA016223-PA,4,15873509,15873580,+
BGIOSGA016223-PA,4,15874125,15874181,+
BGIOSGA016223-PA,4,15874771,15874818,+
BGIOSGA016224-PA,4,15876658,15876761,+
BGIOSGA016224-PA,4,15877178,15877223,+
BGIOSGA015225-PA,4,15883748,15884542,-
BGIOSGA016228-PA,4,15948469,15952275,+
BGIOSGA015221-PA,4,15976534,15976792,-
BGIOSGA015221-PA,4,15979602,15979645,-
BGIOSGA015221-PA,4,15980116,15980337,-
BGIOSGA016230-PA,4,15983831,15984223,+
BGIOSGA016230-PA,4,15984976,15985077,+
BGIOSGA016230-PA,4,15985270,15985336,+
BGIOSGA016230-PA,4,15985914,15986092,+
BGIOSGA016230-PA,4,15986176,15986436,+
BGIOSGA016230-PA,4,15987715,15987798,+
BGIOSGA016230-PA,4,15987908,15987955,+
BGIOSGA016230-PA,4,15988047,15988111,+
BGIOSGA016230-PA,4,15989287,15989335,+
BGIOSGA016230-PA,4,15990667,15990907,+
BGIOSGA016230-PA,4,15991660,15991781,+
BGIOSGA016230-PA,4,15991979,15992059,+
BGIOSGA016230-PA,4,15992131,15992205,+
BGIOSGA016230-PA,4,15992449,15992591,+
BGIOSGA016230-PA,4,15992703,15992853,+
BGIOSGA016230-PA,4,15992952,15993134,+
BGIOSGA016231-PA,4,16000306,16000542,+
BGIOSGA016235-PA,4,16032626,16032687,+
BGIOSGA016235-PA,4,16032781,16032886,+
BGIOSGA016235-PA,4,16033048,16033114,+
BGIOSGA016235-PA,4,16033240,16033341,+
BGIOSGA016235-PA,4,16033441,16033505,+
BGIOSGA016235-PA,4,16033907,16034005,+
BGIOSGA016235-PA,4,16034441,16034508,+
BGIOSGA016235-PA,4,16035453,16035666,+
BGIOSGA016235-PA,4,16036118,16036173,+
BGIOSGA016235-PA,4,16036402,16036509,+
BGIOSGA016235-PA,4,16036751,16036934,+
BGIOSGA016235-PA,4,16037103,16037198,+
BGIOSGA016237-PA,4,16042397,16042412,+
BGIOSGA016237-PA,4,16042538,16042639,+
BGIOSGA016237-PA,4,16042739,16042803,+
BGIOSGA016237-PA,4,16043205,16043303,+
BGIOSGA016237-PA,4,16043739,16043806,+
BGIOSGA016237-PA,4,16044937,16045186,+
BGIOSGA016237-PA,4,16045613,16045668,+
BGIOSGA016237-PA,4,16045897,16046004,+
BGIOSGA016237-PA,4,16046267,16046450,+
BGIOSGA016237-PA,4,16046637,16046732,+
BGIOSGA015217-PA,4,16048180,16048740,-
BGIOSGA015217-PA,4,16049146,16049647,-
BGIOSGA015217-PA,4,16051555,16051667,-
BGIOSGA016239-PA,4,16096975,16097131,+
BGIOSGA016239-PA,4,16098381,16098461,+
BGIOSGA016239-PA,4,16098574,16098911,+
BGIOSGA016240-PA,4,16135267,16136284,+
BGIOSGA016240-PA,4,16136494,16136597,+
BGIOSGA016243-PA,4,16219796,16219933,+
BGIOSGA016243-PA,4,16222788,16222886,+
BGIOSGA015213-PA,4,16232616,16232852,-
BGIOSGA015213-PA,4,16232922,16233021,-
BGIOSGA015213-PA,4,16233133,16233185,-
BGIOSGA015213-PA,4,16233583,16233729,-
BGIOSGA015213-PA,4,16233820,16233941,-
BGIOSGA015213-PA,4,16234983,16235007,-
BGIOSGA015213-PA,4,16235120,16235224,-
BGIOSGA015213-PA,4,16235860,16235973,-
BGIOSGA015213-PA,4,16237016,16237108,-
BGIOSGA015213-PA,4,16237868,16237974,-
BGIOSGA015213-PA,4,16238358,16238406,-
BGIOSGA015213-PA,4,16239056,16239169,-
BGIOSGA015213-PA,4,16239645,16239704,-
BGIOSGA015213-PA,4,16239804,16239872,-
BGIOSGA015213-PA,4,16241071,16241172,-
BGIOSGA015213-PA,4,16241255,16241283,-
BGIOSGA015213-PA,4,16241367,16241649,-
BGIOSGA015213-PA,4,16242406,16242675,-
BGIOSGA016251-PA,4,16302684,16303718,+
BGIOSGA016251-PA,4,16304496,16304612,+
BGIOSGA016253-PA,4,16316915,16316917,+
BGIOSGA016253-PA,4,16317438,16318543,+
BGIOSGA016253-PA,4,16318648,16318732,+
BGIOSGA016254-PA,4,16322685,16324751,+
BGIOSGA015210-PA,4,16341596,16342201,-
BGIOSGA016255-PA,4,16354600,16354861,+
BGIOSGA016255-PA,4,16354988,16355931,+
BGIOSGA016255-PA,4,16356858,16357232,+
BGIOSGA016256-PA,4,16358029,16358247,+
BGIOSGA016256-PA,4,16358728,16358901,+
BGIOSGA016256-PA,4,16358996,16359310,+
BGIOSGA016256-PA,4,16360043,16361821,+
BGIOSGA016256-PA,4,16362587,16362943,+
BGIOSGA016263-PA,4,16513220,16515274,+
BGIOSGA016266-PA,4,16554589,16555146,+
BGIOSGA015201-PA,4,16578281,16578595,-
BGIOSGA015201-PA,4,16578715,16578984,-
BGIOSGA016269-PA,4,16615462,16615527,+
BGIOSGA016269-PA,4,16616127,16616162,+
BGIOSGA016269-PA,4,16616327,16616401,+
BGIOSGA016269-PA,4,16616500,16616595,+
BGIOSGA016270-PA,4,16622170,16622366,+
BGIOSGA016270-PA,4,16622767,16622791,+
BGIOSGA016271-PA,4,16634192,16634241,+
BGIOSGA016271-PA,4,16635375,16635453,+
BGIOSGA016271-PA,4,16635917,16635984,+
BGIOSGA016271-PA,4,16636068,16636167,+
BGIOSGA016271-PA,4,16636769,16636804,+
BGIOSGA016271-PA,4,16636974,16637048,+
BGIOSGA016271-PA,4,16637251,16637319,+
BGIOSGA016271-PA,4,16637420,16637620,+
BGIOSGA016274-PA,4,16685950,16686016,+
BGIOSGA016274-PA,4,16686616,16686741,+
BGIOSGA016274-PA,4,16686829,16686944,+
BGIOSGA016274-PA,4,16687278,16687366,+
BGIOSGA016274-PA,4,16687575,16687626,+
BGIOSGA016274-PA,4,16688244,16688712,+
BGIOSGA016274-PA,4,16689868,16690250,+
BGIOSGA016274-PA,4,16690333,16690429,+
BGIOSGA016274-PA,4,16690598,16691015,+
BGIOSGA016274-PA,4,16691444,16692035,+
BGIOSGA016274-PA,4,16692192,16692521,+
BGIOSGA016274-PA,4,16692989,16692997,+
BGIOSGA015196-PA,4,16721876,16723864,-
BGIOSGA016277-PA,4,16737985,16738118,+
BGIOSGA016277-PA,4,16738208,16738337,+
BGIOSGA016277-PA,4,16738835,16738908,+
BGIOSGA016277-PA,4,16739429,16739509,+
BGIOSGA016277-PA,4,16739563,16739590,+
BGIOSGA016278-PA,4,16747394,16749385,+
BGIOSGA015194-PA,4,16756886,16757581,-
BGIOSGA016279-PA,4,16762789,16764324,+
BGIOSGA016279-PA,4,16764720,16764946,+
BGIOSGA016279-PA,4,16765034,16765366,+
BGIOSGA016279-PA,4,16766338,16766584,+
BGIOSGA016279-PA,4,16767212,16767340,+
BGIOSGA016279-PA,4,16767423,16767638,+
BGIOSGA016279-PA,4,16767712,16767835,+
BGIOSGA016279-PA,4,16768313,16768551,+
BGIOSGA016282-PA,4,16810576,16810857,+
BGIOSGA016282-PA,4,16810936,16811052,+
BGIOSGA016285-PA,4,16825245,16825677,+
BGIOSGA016285-PA,4,16825794,16825879,+
BGIOSGA016285-PA,4,16826246,16826377,+
BGIOSGA016285-PA,4,16826491,16826655,+
BGIOSGA016285-PA,4,16826758,16827048,+
BGIOSGA016286-PA,4,16828800,16828994,+
BGIOSGA016286-PA,4,16829079,16829271,+
BGIOSGA016286-PA,4,16829416,16829501,+
BGIOSGA016286-PA,4,16829664,16829795,+
BGIOSGA016286-PA,4,16830170,16830337,+
BGIOSGA016286-PA,4,16830750,16831043,+
BGIOSGA016287-PA,4,16868268,16868514,+
BGIOSGA016287-PA,4,16868587,16868654,+
BGIOSGA016287-PA,4,16868740,16869837,+
BGIOSGA015192-PA,4,16872196,16872701,-
BGIOSGA015192-PA,4,16876573,16876620,-
BGIOSGA015192-PA,4,16879241,16880408,-
BGIOSGA015192-PA,4,16880530,16880598,-
BGIOSGA016289-PA,4,16894552,16895258,+
BGIOSGA016289-PA,4,16896393,16897065,+
BGIOSGA016290-PA,4,16897684,16897927,+
BGIOSGA016290-PA,4,16898781,16899088,+
BGIOSGA016292-PA,4,16906696,16907022,+
BGIOSGA016293-PA,4,16909303,16910234,+
BGIOSGA016293-PA,4,16911027,16911069,+
BGIOSGA016293-PA,4,16911268,16911378,+
BGIOSGA016299-PA,4,17000870,17001091,+
BGIOSGA016299-PA,4,17001517,17001706,+
BGIOSGA016299-PA,4,17003521,17003912,+
BGIOSGA016299-PA,4,17004415,17004849,+
BGIOSGA016299-PA,4,17006473,17006808,+
BGIOSGA016303-PA,4,17124062,17124610,+
BGIOSGA016307-PA,4,17160633,17161001,+
BGIOSGA016307-PA,4,17161182,17161415,+
BGIOSGA016307-PA,4,17161683,17161697,+
BGIOSGA016308-PA,4,17208372,17208492,+
BGIOSGA016308-PA,4,17208611,17208801,+
BGIOSGA016308-PA,4,17210314,17210401,+
BGIOSGA016308-PA,4,17210525,17210579,+
BGIOSGA016308-PA,4,17212445,17212556,+
BGIOSGA015179-PA,4,17343680,17343869,-
BGIOSGA015179-PA,4,17343954,17344045,-
BGIOSGA015178-PA,4,17347940,17348226,-
BGIOSGA015178-PA,4,17349418,17349459,-
BGIOSGA015178-PA,4,17349940,17350600,-
BGIOSGA016313-PA,4,17390074,17390260,+
BGIOSGA016313-PA,4,17390772,17391394,+
BGIOSGA016321-PA,4,17524335,17525231,+
BGIOSGA016323-PA,4,17592359,17593345,+
BGIOSGA015167-PA,4,17594252,17594343,-
BGIOSGA015167-PA,4,17594459,17594558,-
BGIOSGA015167-PA,4,17595312,17595381,-
BGIOSGA015167-PA,4,17595555,17595618,-
BGIOSGA015167-PA,4,17596742,17596915,-
BGIOSGA015167-PA,4,17597016,17597157,-
BGIOSGA015167-PA,4,17597624,17597755,-
BGIOSGA015167-PA,4,17597827,17597916,-
BGIOSGA015167-PA,4,17598304,17598363,-
BGIOSGA015167-PA,4,17598438,17598554,-
BGIOSGA015167-PA,4,17598652,17598822,-
BGIOSGA015167-PA,4,17601119,17601194,-
BGIOSGA015167-PA,4,17601366,17601433,-
BGIOSGA016324-PA,4,17630651,17631020,+
BGIOSGA016324-PA,4,17631115,17631363,+
BGIOSGA016324-PA,4,17631702,17631752,+
BGIOSGA016324-PA,4,17631859,17632119,+
BGIOSGA016324-PA,4,17632279,17632331,+
BGIOSGA016324-PA,4,17632598,17632739,+
BGIOSGA016324-PA,4,17632824,17633078,+
BGIOSGA016324-PA,4,17633471,17634495,+
BGIOSGA015165-PA,4,17643109,17646187,-
BGIOSGA015165-PA,4,17648169,17648296,-
BGIOSGA015163-PA,4,17657879,17658028,-
BGIOSGA015163-PA,4,17658119,17658235,-
BGIOSGA015163-PA,4,17658352,17658423,-
BGIOSGA015163-PA,4,17658535,17659664,-
BGIOSGA015163-PA,4,17660635,17660704,-
BGIOSGA015163-PA,4,17660822,17660896,-
BGIOSGA015162-PA,4,17665290,17665526,-
BGIOSGA015162-PA,4,17665936,17666307,-
BGIOSGA015162-PA,4,17666413,17666766,-
BGIOSGA015162-PA,4,17666847,17666915,-
BGIOSGA015162-PA,4,17667021,17667206,-
BGIOSGA015162-PA,4,17668489,17668672,-
BGIOSGA015162-PA,4,17669381,17669745,-
BGIOSGA015162-PA,4,17669879,17670079,-
BGIOSGA015162-PA,4,17670648,17670818,-
BGIOSGA015162-PA,4,17670903,17671010,-
BGIOSGA015162-PA,4,17671148,17671360,-
BGIOSGA015162-PA,4,17671818,17672024,-
BGIOSGA015162-PA,4,17672210,17672311,-
BGIOSGA015162-PA,4,17672440,17672628,-
BGIOSGA015162-PA,4,17673439,17673606,-
BGIOSGA015160-PA,4,17723823,17723993,-
BGIOSGA015160-PA,4,17724100,17724177,-
BGIOSGA015160-PA,4,17724260,17724277,-
BGIOSGA015160-PA,4,17725308,17725361,-
BGIOSGA015160-PA,4,17725445,17725554,-
BGIOSGA015160-PA,4,17725728,17726384,-
BGIOSGA015160-PA,4,17726846,17727010,-
BGIOSGA015160-PA,4,17727079,17727933,-
BGIOSGA015160-PA,4,17728857,17729117,-
BGIOSGA015160-PA,4,17729491,17729536,-
BGIOSGA016330-PA,4,17773543,17773691,+
BGIOSGA016330-PA,4,17773792,17773882,+
BGIOSGA016330-PA,4,17773982,17774070,+
BGIOSGA016330-PA,4,17774534,17774589,+
BGIOSGA016330-PA,4,17775199,17775345,+
BGIOSGA016330-PA,4,17776464,17776589,+
BGIOSGA016330-PA,4,17776667,17776935,+
BGIOSGA016330-PA,4,17777085,17777138,+
BGIOSGA015159-PA,4,17777704,17777973,-
BGIOSGA015158-PA,4,17779184,17779311,-
BGIOSGA015158-PA,4,17779612,17779876,-
BGIOSGA015158-PA,4,17779973,17781142,-
BGIOSGA016335-PA,4,17863168,17863760,+
BGIOSGA016335-PA,4,17864286,17864455,+
BGIOSGA016335-PA,4,17864551,17864780,+
BGIOSGA016335-PA,4,17864889,17864997,+
BGIOSGA016335-PA,4,17865088,17865218,+
BGIOSGA016335-PA,4,17865880,17865981,+
BGIOSGA016335-PA,4,17866176,17866457,+
BGIOSGA016335-PA,4,17866566,17866687,+
BGIOSGA016335-PA,4,17866770,17867064,+
BGIOSGA016335-PA,4,17867158,17867391,+
BGIOSGA016335-PA,4,17867539,17867829,+
BGIOSGA016335-PA,4,17868037,17868348,+
BGIOSGA015151-PA,4,17881592,17882375,-
BGIOSGA015151-PA,4,17882486,17882529,-
BGIOSGA016336-PA,4,17885787,17885927,+
BGIOSGA016336-PA,4,17887560,17887743,+
BGIOSGA016336-PA,4,17887862,17887932,+
BGIOSGA016337-PA,4,17905805,17906341,+
BGIOSGA016337-PA,4,17906484,17907056,+
BGIOSGA016339-PA,4,17912976,17913143,+
BGIOSGA016339-PA,4,17913292,17913764,+
BGIOSGA016339-PA,4,17913852,17913996,+
BGIOSGA016339-PA,4,17914072,17914125,+
BGIOSGA016339-PA,4,17914212,17914303,+
BGIOSGA016339-PA,4,17915135,17915370,+
BGIOSGA016339-PA,4,17915504,17915677,+
BGIOSGA016339-PA,4,17915769,17915866,+
BGIOSGA015145-PA,4,17989415,17989630,-
BGIOSGA015145-PA,4,17992041,17992121,-
BGIOSGA015145-PA,4,17992367,17992465,-
BGIOSGA015144-PA,4,18006165,18006239,-
BGIOSGA015144-PA,4,18006329,18006409,-
BGIOSGA015144-PA,4,18006655,18006765,-
BGIOSGA015144-PA,4,18007292,18007534,-
BGIOSGA015143-PA,4,18009414,18009629,-
BGIOSGA015143-PA,4,18010576,18010602,-
BGIOSGA015142-PA,4,18013937,18014152,-
BGIOSGA015142-PA,4,18015513,18015527,-
BGIOSGA015140-PA,4,18021907,18021993,-
BGIOSGA015140-PA,4,18022085,18022159,-
BGIOSGA015140-PA,4,18022585,18022740,-
BGIOSGA015140-PA,4,18023232,18023309,-
BGIOSGA015140-PA,4,18023499,18023599,-
BGIOSGA015140-PA,4,18023729,18023876,-
BGIOSGA015140-PA,4,18024567,18024711,-
BGIOSGA015140-PA,4,18024984,18025087,-
BGIOSGA015140-PA,4,18025450,18025578,-
BGIOSGA015140-PA,4,18025790,18025900,-
BGIOSGA015140-PA,4,18025991,18026120,-
BGIOSGA015140-PA,4,18026405,18026524,-
BGIOSGA015140-PA,4,18026673,18026794,-
BGIOSGA015140-PA,4,18027429,18027512,-
BGIOSGA015140-PA,4,18027699,18027815,-
BGIOSGA015140-PA,4,18027911,18027991,-
BGIOSGA015140-PA,4,18028575,18028634,-
BGIOSGA015140-PA,4,18028774,18028816,-
BGIOSGA015140-PA,4,18028911,18029009,-
BGIOSGA015140-PA,4,18029272,18029543,-
BGIOSGA015140-PA,4,18029777,18029898,-
BGIOSGA015140-PA,4,18031239,18031764,-
BGIOSGA015139-PA,4,18035257,18035454,-
BGIOSGA015139-PA,4,18038018,18038197,-
BGIOSGA015139-PA,4,18038589,18038683,-
BGIOSGA015139-PA,4,18039039,18039601,-
BGIOSGA015139-PA,4,18039674,18039711,-
BGIOSGA016345-PA,4,18045957,18046430,+
BGIOSGA016345-PA,4,18046898,18047063,+
BGIOSGA016345-PA,4,18047140,18047351,+
BGIOSGA016345-PA,4,18047600,18048093,+
BGIOSGA016345-PA,4,18048179,18048227,+
BGIOSGA016345-PA,4,18048369,18048698,+
BGIOSGA015136-PA,4,18080044,18080278,-
BGIOSGA015136-PA,4,18080366,18080454,-
BGIOSGA015136-PA,4,18080549,18081421,-
BGIOSGA015136-PA,4,18081513,18081674,-
BGIOSGA016350-PA,4,18087188,18087544,+
BGIOSGA016350-PA,4,18087591,18087692,+
BGIOSGA016351-PA,4,18099803,18099851,+
BGIOSGA016351-PA,4,18100556,18101283,+
BGIOSGA016352-PA,4,18106021,18106311,+
BGIOSGA016353-PA,4,18155842,18155896,+
BGIOSGA016353-PA,4,18158892,18159145,+
BGIOSGA016353-PA,4,18159303,18159514,+
BGIOSGA016353-PA,4,18159610,18159871,+
BGIOSGA016353-PA,4,18159981,18160289,+
BGIOSGA016354-PA,4,18164127,18164181,+
BGIOSGA016354-PA,4,18167270,18167517,+
BGIOSGA016354-PA,4,18167747,18167958,+
BGIOSGA016354-PA,4,18168075,18168336,+
BGIOSGA016354-PA,4,18168427,18168738,+
BGIOSGA016355-PA,4,18170684,18170738,+
BGIOSGA016355-PA,4,18174843,18175096,+
BGIOSGA016355-PA,4,18175254,18175465,+
BGIOSGA016355-PA,4,18175561,18175774,+
BGIOSGA016356-PA,4,18183897,18184508,+
BGIOSGA016358-PA,4,18201287,18202294,+
BGIOSGA016358-PA,4,18202542,18202646,+
BGIOSGA016361-PA,4,18221778,18223124,+
BGIOSGA016362-PA,4,18225932,18226265,+
BGIOSGA016362-PA,4,18226355,18226414,+
BGIOSGA016362-PA,4,18226988,18227041,+
BGIOSGA016362-PA,4,18227155,18227327,+
BGIOSGA016362-PA,4,18227469,18227655,+
BGIOSGA016362-PA,4,18227788,18227933,+
BGIOSGA016362-PA,4,18228006,18228160,+
BGIOSGA016362-PA,4,18228578,18228659,+
BGIOSGA016362-PA,4,18228763,18228878,+
BGIOSGA016362-PA,4,18229714,18229809,+
BGIOSGA016362-PA,4,18230267,18230390,+
BGIOSGA016362-PA,4,18231516,18231784,+
BGIOSGA016362-PA,4,18232243,18232454,+
BGIOSGA016362-PA,4,18232887,18233098,+
BGIOSGA016368-PA,4,18288723,18289421,+
BGIOSGA016368-PA,4,18289690,18289851,+
BGIOSGA016368-PA,4,18291198,18291275,+
BGIOSGA016368-PA,4,18291752,18291830,+
BGIOSGA016368-PA,4,18291925,18292070,+
BGIOSGA016368-PA,4,18292180,18292248,+
BGIOSGA016368-PA,4,18292378,18292546,+
BGIOSGA016368-PA,4,18292642,18292892,+
BGIOSGA016369-PA,4,18295818,18296006,+
BGIOSGA016369-PA,4,18296275,18296436,+
BGIOSGA016369-PA,4,18297794,18297871,+
BGIOSGA016369-PA,4,18298383,18298461,+
BGIOSGA016369-PA,4,18298556,18298701,+
BGIOSGA016369-PA,4,18298811,18298879,+
BGIOSGA016369-PA,4,18299008,18299176,+
BGIOSGA016369-PA,4,18299272,18299522,+
BGIOSGA016371-PA,4,18322446,18322539,+
BGIOSGA016371-PA,4,18322607,18322675,+
BGIOSGA016371-PA,4,18322778,18322923,+
BGIOSGA016372-PA,4,18329107,18329233,+
BGIOSGA016372-PA,4,18329468,18329536,+
BGIOSGA016372-PA,4,18329639,18329784,+
BGIOSGA015129-PA,4,18330993,18331901,-
BGIOSGA016375-PA,4,18364357,18364956,+
BGIOSGA016375-PA,4,18365045,18365479,+
BGIOSGA016376-PA,4,18371412,18371443,+
BGIOSGA016376-PA,4,18371581,18371679,+
BGIOSGA016376-PA,4,18372022,18372078,+
BGIOSGA016376-PA,4,18372166,18372229,+
BGIOSGA016376-PA,4,18372501,18372707,+
BGIOSGA016376-PA,4,18373108,18373227,+
BGIOSGA015126-PA,4,18399011,18399097,-
BGIOSGA015126-PA,4,18399574,18399834,-
BGIOSGA015126-PA,4,18400140,18400205,-
BGIOSGA015126-PA,4,18400329,18400377,-
BGIOSGA015126-PA,4,18400799,18400849,-
BGIOSGA015126-PA,4,18400926,18400978,-
BGIOSGA015126-PA,4,18401101,18401152,-
BGIOSGA015126-PA,4,18401225,18401313,-
BGIOSGA015126-PA,4,18401407,18401492,-
BGIOSGA015126-PA,4,18401655,18401708,-
BGIOSGA015126-PA,4,18402769,18402820,-
BGIOSGA015126-PA,4,18403132,18403320,-
BGIOSGA016384-PA,4,18442946,18443407,+
BGIOSGA016384-PA,4,18444056,18444088,+
BGIOSGA016384-PA,4,18444631,18444718,+
BGIOSGA016384-PA,4,18444803,18445284,+
BGIOSGA016384-PA,4,18445382,18445648,+
BGIOSGA016384-PA,4,18445718,18446067,+
BGIOSGA016384-PA,4,18446167,18446698,+
BGIOSGA015119-PA,4,18514752,18515257,-
BGIOSGA015119-PA,4,18515386,18515479,-
BGIOSGA015119-PA,4,18515598,18515674,-
BGIOSGA015119-PA,4,18515786,18515837,-
BGIOSGA015119-PA,4,18515919,18516076,-
BGIOSGA015119-PA,4,18516337,18516427,-
BGIOSGA015119-PA,4,18516611,18517675,-
BGIOSGA016398-PA,4,18656455,18658851,+
BGIOSGA016399-PA,4,18677680,18679344,+
BGIOSGA016407-PA,4,18727420,18728923,+
BGIOSGA016407-PA,4,18729581,18729846,+
BGIOSGA015115-PA,4,18731987,18732049,-
BGIOSGA015115-PA,4,18732145,18732204,-
BGIOSGA015115-PA,4,18732283,18732360,-
BGIOSGA015115-PA,4,18732486,18732551,-
BGIOSGA015115-PA,4,18732902,18734062,-
BGIOSGA015115-PA,4,18734115,18735650,-
BGIOSGA015114-PA,4,18736747,18737562,-
BGIOSGA015114-PA,4,18737723,18737794,-
BGIOSGA015114-PA,4,18738302,18738487,-
BGIOSGA015114-PA,4,18738578,18738668,-
BGIOSGA015114-PA,4,18739062,18739216,-
BGIOSGA015114-PA,4,18739865,18739918,-
BGIOSGA016408-PA,4,18746828,18747241,+
BGIOSGA016408-PA,4,18748003,18748148,+
BGIOSGA016408-PA,4,18748540,18748637,+
BGIOSGA016408-PA,4,18748714,18748908,+
BGIOSGA016408-PA,4,18749003,18749130,+
BGIOSGA016408-PA,4,18749225,18749383,+
BGIOSGA016408-PA,4,18750452,18750556,+
BGIOSGA016408-PA,4,18750782,18750892,+
BGIOSGA016408-PA,4,18750986,18751123,+
BGIOSGA016408-PA,4,18751242,18751424,+
BGIOSGA016408-PA,4,18751695,18751850,+
BGIOSGA016408-PA,4,18751948,18752071,+
BGIOSGA016408-PA,4,18752153,18752363,+
BGIOSGA016408-PA,4,18752947,18753062,+
BGIOSGA016408-PA,4,18753161,18753386,+
BGIOSGA016408-PA,4,18753552,18753645,+
BGIOSGA016408-PA,4,18754532,18754609,+
BGIOSGA016408-PA,4,18754949,18755005,+
BGIOSGA016408-PA,4,18755155,18755304,+
